reduced_formulas,etl,htl,bandgap,device_stack,pce,etl_SMILES,htl_SMILES
CH6I3NPb,['C70'],['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'FTO', 'C70', 'Perovskite', 'Spiro-MeOTAD', 'Au']",9.142857142857142,['C12=C3C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%10=C%10C8=C5C1=C%10C1=C%13C5=C8C1=C2C1=C3C2=C3C%10=C%13C%14=C3C1=C8C1=C3C5=C%12C5=C8C%11=C%11C9=C7C7=C9C6=C4C2=C2C%10=C4C(=C29)C2=C6C(=C8C8=C9C6=C4C%13=C9C(=C%141)C3=C85)C%11=C27'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['C70', 'BCP']",['PEDOT:PSS'],1.5900001695435149,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'C70', 'BCP', 'Ag']",11.58,"['C12=C3C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%10=C%10C8=C5C1=C%10C1=C%13C5=C8C1=C2C1=C3C2=C3C%10=C%13C%14=C3C1=C8C1=C3C5=C%12C5=C8C%11=C%11C9=C7C7=C9C6=C4C2=C2C%10=C4C(=C29)C2=C6C(=C8C8=C9C6=C4C%13=C9C(=C%141)C3=C85)C%11=C27', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,"['C70', 'BCP']",['PEDOT:PSS'],1.6000001706098266,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'C70', 'BCP', 'Ag']",10.385,"['C12=C3C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%10=C%10C8=C5C1=C%10C1=C%13C5=C8C1=C2C1=C3C2=C3C%10=C%13C%14=C3C1=C8C1=C3C5=C%12C5=C8C%11=C%11C9=C7C7=C9C6=C4C2=C2C%10=C4C(=C29)C2=C6C(=C8C8=C9C6=C4C%13=C9C(=C%141)C3=C85)C%11=C27', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,"['C70', 'LiF']",['PEDOT:PSS'],1.6000001706098266,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'C70', 'LiF', 'Al']",10.22,"['C12=C3C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%10=C%10C8=C5C1=C%10C1=C%13C5=C8C1=C2C1=C3C2=C3C%10=C%13C%14=C3C1=C8C1=C3C5=C%12C5=C8C%11=C%11C9=C7C7=C9C6=C4C2=C2C%10=C4C(=C29)C2=C6C(=C8C8=C9C6=C4C%13=C9C(=C%141)C3=C85)C%11=C27', '[Li+].[F-]']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,"['CMB', 'AZO']",['PTAA'],1.6000001706098266,"['SLG', 'ITO', 'PTAA', 'Perovskite', 'CMB', 'AZO', 'Ag']",3.79,"['CC1=C2C=C([N+](=CC3=CC(=CC=C3)C(=N)N)C2=CC=C1)C(=O)NCC4=CC(=CC(=C4)Cl)Cl', 'CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=CC=CC=C4C(=C3)S(=O)(=O)[O-])O)C)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])O.[Na+].[Na+]']",['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
CH6I3NPb,['CPTA'],['Spiro-MeOTAD'],1.6000001706098266,"['Cellophane', 'TiO2-c', 'Ag', 'TiO2-c', 'CPTA', 'Perovskite', 'Spiro-MeOTAD', 'Au']",15.60125,['CC[NH+](CC)CCSC1=CC=C(C=C1)Cl.[Cl-]'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['CPTA', 'BACl']",['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'ITO', 'CPTA', 'BACl', 'Perovskite', 'Spiro-MeOTAD', 'MoO3', 'Au']",17.59,"['CC[NH+](CC)CCSC1=CC=C(C=C1)Cl.[Cl-]', 'C1=CC=C(C=C1)CN.Cl']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['Ca', 'C60']","['TAPC', 'MoO3', ' TAPC']",1.6000001706098266,"['SLG', 'ITO', 'Ca', 'C60', 'Perovskite', 'TAPC', 'MoO3; TAPC', 'MoO3', 'Ag']",14.252666666666666,"['[Ca]', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23']","['CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)C3=CC=C(C=C3)C4(CCCCC4)C5=CC=C(C=C5)N(C6=CC=C(C=C6)C)C7=CC=C(C=C7)C', 'O=[Mo](=O)=O', 'CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)C3=CC=C(C=C3)C4(CCCCC4)C5=CC=C(C=C5)N(C6=CC=C(C=C6)C)C7=CC=C(C=C7)C']"
CH6I3NPb,"['Ca', 'C60']","['TPTPA', 'MoO3']",1.6000001706098266,"['SLG', 'ITO', 'Ca', 'C60', 'Perovskite', 'TPTPA', 'MoO3', 'Ag']",12.5,"['[Ca]', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23']","['C1=CC=C(C=C1)C2=CC=C(S2)C3=CC=C(C=C3)N(C4=CC=C(C=C4)C5=CC=C(S5)C6=CC=CC=C6)C7=CC=C(C=C7)C8=CC=C(S8)C9=CC=CC=C9', 'O=[Mo](=O)=O']"
CH6I3NPb,"['Ca', 'C60']","['TPTPA', 'TPTPA', ' MoO3']",1.6000001706098266,"['SLG', 'ITO', 'Ca', 'C60', 'Perovskite', 'TPTPA', 'TPTPA; MoO3', 'MoO3', 'Ag']",15.733333333333334,"['[Ca]', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23']","['C1=CC=C(C=C1)C2=CC=C(S2)C3=CC=C(C=C3)N(C4=CC=C(C=C4)C5=CC=C(S5)C6=CC=CC=C6)C7=CC=C(C=C7)C8=CC=C(S8)C9=CC=CC=C9', 'C1=CC=C(C=C1)C2=CC=C(S2)C3=CC=C(C=C3)N(C4=CC=C(C=C4)C5=CC=C(S5)C6=CC=CC=C6)C7=CC=C(C=C7)C8=CC=C(S8)C9=CC=CC=C9', 'O=[Mo](=O)=O']"
CH6I3NPb,"['Carbon-QDs', ' TiO2-c']",['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'ITO', 'Carbon-QDs; TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",15.446666666666667,"['C', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['Carbon-np', ' SnO2-np']","['CTAB', 'Spiro-MeOTAD']",1.6000001706098266,"['SLG', 'ITO', 'Carbon-np; SnO2-np', 'Perovskite', 'CTAB', 'Spiro-MeOTAD', 'Au']",16.115,"['C', 'O=[Sn]=O']","['CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]', 'COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']"
CH6I3NPb,"['Carbon-np', ' SnO2-np']",['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'ITO', 'Carbon-np; SnO2-np', 'Perovskite', 'Spiro-MeOTAD', 'Au']",16.99,"['C', 'O=[Sn]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['Carbon', 'TiO2-mp']",['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'FTO', 'Carbon', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",15.2925,"['[C]', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,['CdS'],['Spiro-MeOTAD'],0.0,"['SLG', 'ITO', 'CdS', 'Perovskite', 'Spiro-MeOTAD', 'Au']",8.4,['CC1=C(SC=N1)C=CC2=C(NC(SC2)C(C(=O)O)NC(=O)C(=NOC)C3=CSC(=N3)N)C(=O)O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,['CdS'],['Spiro-MeOTAD'],1.5000001599467123,"['SLG', 'FTO', 'CdS', 'Perovskite', 'Spiro-MeOTAD', 'Au']",11.39625,['CC1=C(SC=N1)C=CC2=C(NC(SC2)C(C(=O)O)NC(=O)C(=NOC)C3=CSC(=N3)N)C(=O)O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,['CdS'],['Spiro-MeOTAD'],1.5500001652782696,"['SLG', 'ITO', 'CdS', 'Perovskite', 'Spiro-MeOTAD', 'Au']",8.129999999999999,['CC1=C(SC=N1)C=CC2=C(NC(SC2)C(C(=O)O)NC(=O)C(=NOC)C3=CSC(=N3)N)C(=O)O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,['CdS'],['Spiro-MeOTAD'],1.5900001695435149,"['SLG', 'ITO', 'CdS', 'Perovskite', 'Spiro-MeOTAD', 'Au']",7.6936,['CC1=C(SC=N1)C=CC2=C(NC(SC2)C(C(=O)O)NC(=O)C(=NOC)C3=CSC(=N3)N)C(=O)O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,['CdS'],['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'FTO', 'CdS', 'Perovskite', 'Spiro-MeOTAD', 'Au']",10.952380952380953,['CC1=C(SC=N1)C=CC2=C(NC(SC2)C(C(=O)O)NC(=O)C(=NOC)C3=CSC(=N3)N)C(=O)O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,['CdS-nw'],['Spiro-MeOTAD'],1.5500001652782693,"['SLG', 'ITO', 'CdS-nw', 'Perovskite', 'Spiro-MeOTAD', 'MoO3', 'Ag']",4.946666666666666,['S=[Cd]'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['CdS', 'TiO2-c']",['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'ITO', 'CdS', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",8.2,"['CC1=C(SC=N1)C=CC2=C(NC(SC2)C(C(=O)O)NC(=O)C(=NOC)C3=CSC(=N3)N)C(=O)O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,['CdSe-QDs'],['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'ITO', 'CdSe-Qds', 'Perovskite', 'Spiro-MeOTAD', 'Ag']",9.082857142857142,['[Se]=[Cd]'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['CdSe-QDs', ' PCBM-60', 'Rhodamine 101', 'LiF']",['PEDOT:PSS'],1.6000001706098266,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'CdSe-QDs; PCBM-60', 'Rhodamine 101', 'LiF', 'Al']",12.706666666666665,"['[Se]=[Cd]', 'COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'C1CC2=CC3=C(C4=C2N(C1)CCC4)OC5=C6CCC[N+]7=C6C(=CC5=C3C8=CC=CC=C8C(=O)O)CCC7.[Cl-]', '[Li+].[F-]']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,"['CdSe', 'LiF']",['PEDOT:PSS'],1.6000001706098266,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'CdSe', 'LiF', 'Au', 'Ag']",10.633333333333333,"['[Se-2].[Cd+2]', '[Li+].[F-]']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,"['CeO2-c', 'TiO2-c']",['CuSCN'],1.5500001652782696,"['SLG', 'FTO', 'CeO2-c', 'TiO2-c', 'Perovskite', 'CuSCN', 'Au']",10.51,"['O=[Ce]=O', 'O=[Ti]=O']",['C(#N)[S-].[Cu+]']
CH6I3NPb,['CeOx'],['NiO-c'],1.6000001706098266,"['SLG', 'FTO', 'NiO-c', 'Perovskite', 'CeOx', 'Ag']",4.09,['O=[Ce]=O'],['O=[Ni]']
CH6I3NPb,['CeOx'],['NiO-np'],1.6000001706098266,"['SLG', 'ITO', 'NiO-np', 'Perovskite', 'CeOx', 'Ag']",16.6,['O=[Ce]=O'],['O=[Ni]']
CH6I3NPb,['CeOx'],['Spiro-MeOTAD'],1.5000001599467123,"['SLG', 'FTO', 'CeOx', 'Perovskite', 'Spiro-MeOTAD', 'Ag']",16.34,['O=[Ce]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['CeOx', 'PCBM-60']",['Spiro-MeOTAD'],1.5000001599467123,"['SLG', 'FTO', 'CeOx', 'PCBM-60', 'Perovskite', 'Spiro-MeOTAD', 'Ag']",16.34,"['O=[Ce]=O', 'COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['Choline chloride', 'C60', 'BCP']",['NiO-np'],1.6100001716761378,"['SLG', 'ITO', 'NiO-np', 'Perovskite', 'Choline chloride', 'C60', 'BCP', 'Ag']",19.85125,"['C[N+](C)(C)CCO.[Cl-]', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['O=[Ni]']
CH6I3NPb,"['Choline chloride', 'C60', 'BCP']",['PTAA'],1.5500001652782696,"['SLG', 'ITO', 'PTAA', 'Perovskite', 'Choline chloride', 'C60', 'BCP', 'Cu']",20.0,"['C[N+](C)(C)CCO.[Cl-]', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
CH6I3NPb,['Cs2CO3'],['Spiro-MeOTAD'],1.6000001706098268,"['SLG', 'ITO', 'Cs2CO3', 'Perovskite', 'Spiro-MeOTAD', 'Au']",12.559999999999999,['C(=O)([O-])[O-].[Cs+].[Cs+]'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
CH6I3NPb,"['DBP', 'PCBM-60', 'Bphen']",['PEDOT:PSS'],1.6000001706098266,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'DBP', 'PCBM-60', 'Bphen', 'Ag']",15.001428571428573,"['CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC', 'COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'C1=CC=C(C=C1)C2=C3C=CC4=C(C=CN=C4C3=NC=C2)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,['DS1'],['PEDOT:PSS'],1.6000001706098266,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'DS1', 'Ag']",9.6,['C1=CSC(=C1)C2=C(N3C=C(C=C(C3=N2)Br)Br)NC(=O)C4=CC=C(C=C4)Cl'],['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,['DS2'],['PEDOT:PSS'],1.6000001706098266,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'DS2', 'Ag']",11.4,['C1=CC2=NC(=C(N2C=C1)NC(=O)C3=CC=C(C=C3)Cl)C4=CC=CS4'],['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,['ETM'],['HTM'],1.5900001695435149,['Unknown'],17.0,['C1CN2C(=N1)SSC2=S'],['CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C']
CH6I3NPb,"['F16CuPc', 'Bphen']",['PEDOT:PSS'],1.6000001706098266,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'F16CuPc', 'Bphen', 'Al']",12.62,"['C12=C(C(=C(C(=C1F)F)F)F)C3=NC4=C5C(=C([N-]4)N=C6C7=C(C(=C(C(=C7F)F)F)F)C(=N6)N=C8C9=C(C(=C(C(=C9F)F)F)F)C(=N8)[N-]C2=N3)C(=C(C(=C5F)F)F)F.[Cu+2]', 'C1=CC=C(C=C1)C2=C3C=CC4=C(C=CN=C4C3=NC=C2)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,['F8BT'],['PEDOT:PSS'],1.6000001706098266,"['PET', 'ITO', 'PEDOT:PSS', 'Perovskite', 'F8BT', 'Al']",7.05,['CCCCCCCCC1(C2=CC=CC=C2C3=C1C=C(C=C3)C4=CC=CC5=NSN=C54)CCCCCCCC'],['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,"['F8BT', 'C60']",['PEDOT:PSS'],1.5500001652782696,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'F8BT', 'C60', 'Al']",10.540000000000001,"['CCCCCCCCC1(C2=CC=CC=C2C3=C1C=C(C=C3)C4=CC=CC5=NSN=C54)CCCCCCCC', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
CH6I3NPb,"['FDA', 'PCBM-70']",['NiO-c'],1.5000001599467123,"['SLG', 'ITO', 'NiO-c', 'Perovskite', 'FAD', 'PCBM-70', 'AgAl']",16.62,"['C1=CC=C(C=C1)[As](Cl)Cl', 'COC(=O)CCCC1(C23C14C5=C6C7=C8C9=C1C%10=C%11C9=C9C%12=C%13C%14=C%15C%16=C%17C%18=C%19C%20=C%21C%22=C%23C%24=C%25C%26=C%27C%28=C(C%14=C%14C%12=C%11C%11=C%14C%28=C%26C%12=C%11C%10=C%10C%12=C%25C%23=C%11C%10=C1C7=C%11C%22=C6C4=C%21C%19=C2C%17=C1C%15=C%13C2=C9C8=C5C2=C31)C%16=C%18C%27=C%24%20)C1=CC=CC=C1']",['O=[Ni]']
CH6I3NPb,['Fe2O3'],['Spiro-MeOTAD'],1.5800001684772036,"['SLG', 'FTO', 'Fe2O3', 'Perovskite', 'Spiro-MeOTAD', 'Au']",5.76,['O=[Fe]O[Fe]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
